UBIGEO,YEAR,RAIN_ANNUAL_MM,RAIN_ANNUAL_ANOM_MM,TMAX_ANNUAL_MEAN_C,TMAX_ANNUAL_ANOM_C,TMIN_ANNUAL_MEAN_C,TMIN_ANNUAL_ANOM_C,MONTHS_AVAILABLE
200107,2010,40.92429613841416,-69.87550490826904,30.404934759229942,-0.3038559098974683,19.801589417453602,-0.55268430393867,12
200107,2011,66.37254805346258,-44.42725299322061,30.77440877106373,0.06561810193631896,19.829333095130973,-0.5249406262613014,12
200107,2012,143.72454169822817,32.92474065154495,31.216269038483688,0.507478369356277,20.726196087714584,0.3719223663223105,12
200107,2013,33.408116123699685,-77.39168492298352,30.117596966825953,-0.5911937023014548,19.5149488820599,-0.8393248393323702,12
200107,2014,20.324000096080496,-90.4758009506027,31.08440666216085,0.37561599303344373,20.53375519741736,0.17948147602508513,12
200107,2015,14.188703517548625,-96.61109752913457,31.55273141466668,0.8439407455392743,21.586478675641942,1.2322049542496705,12
200107,2016,32.19627802174533,-78.60352302493787,31.43867978054203,0.7298891114146254,20.76519527829523,0.4109215569029579,12
200107,2017,600.9003700537173,490.1005690070341,30.22292234565565,-0.4858683234717569,20.732115879681285,0.37784215828901146,12
200107,2018,9.991035001789273,-100.80876604489393,30.45984413690014,-0.2489465322272677,20.07187910849223,-0.28239461290004303,12
200107,2019,30.009454896588966,-80.79034615009424,30.84732970280744,0.13853903368003243,20.503415921236154,0.14914219984388222,12
200107,2020,14.580172166447845,-96.21962888023536,31.050544318870337,0.34175364974292916,19.80482315359886,-0.549450567793412,12
200107,2021,18.883702438940105,-91.9160986077431,30.484947768989162,-0.22384290013824368,19.767006337019822,-0.5872673843724501,12
200107,2022,13.463412407588557,-97.33638863909465,30.056501238193274,-0.6522894309341366,19.15691448763069,-1.197359233761581,12
200107,2023,342.4722029536996,231.67240190701636,31.59313230611858,0.8843416369911719,22.078662113558607,1.7243883921663363,12
200107,2024,37.59146967003824,-73.20833137664496,31.018398456748837,0.30960778762142854,20.35565008369376,0.0013763623014864852,12
200108,1991,12.410193518772365,-83.716230273372,31.101577845006968,0.4238146885561811,21.050443905037,0.24539315372749382,12
200108,1992,121.52157039550013,25.395146603355755,31.007827864536264,0.33006470808547483,21.59026345591501,0.7852127046055036,12
200108,1993,107.61449660793262,11.488072815788243,31.125032914796623,0.4472697583458369,21.36485608965295,0.5598053383434433,12
200108,1994,29.335682293167526,-66.79074149897686,30.553932807180228,-0.12383034927055873,20.94455616897309,0.13950541766358585,12
200108,1995,17.797067264207087,-78.32935652793728,30.56151467374319,-0.11624848270759713,20.49407682492652,-0.31097392638298693,12
200108,1996,10.57768417431243,-85.54873961783194,29.744046284814985,-0.9337168716357999,19.67074732356995,-1.1343034277395525,12
200108,1997,103.07075846117156,6.944334669027185,32.12490431308217,1.4471411566313845,23.034412573457193,2.2293618221476854,12
200108,1998,1073.0066816204321,976.8802578282878,30.64656773469761,-0.031195421753176984,21.933014765705085,1.1279640143955803,12
200108,1999,66.31593843477994,-29.810485357364442,29.80084883382878,-0.8769143226220079,20.07155639502795,-0.7334943562815548,12
200108,2000,19.59671715490081,-76.52970663724356,30.030560555722914,-0.6472026007278714,20.431542772876025,-0.37350797843348005,12
200108,2001,73.74014492860702,-22.386278863537356,29.820887271038007,-0.8568758854127786,20.39252193395954,-0.4125288173499649,12
200108,2002,118.85450199802897,22.72807820588458,30.670565207928338,-0.007197948522447817,20.81889507016651,0.013844318857003657,12
200108,2003,14.059201937506009,-82.06722185463836,30.571758588164315,-0.10600456828647016,20.234379415967084,-0.5706713353424216,12
200108,2004,9.76000609308564,-86.36641769905873,30.62945741499641,-0.048305741454374086,20.28783510185998,-0.5172156494495251,12
